Epoch,Train Loss,Train F1,Validation Loss,Validation F1
236,0.6186617206209616,"tensor([0.9949, 0.9866, 0.9936, 0.9944, 0.9947, 0.9929, 0.9934, 0.0000, 0.9947,
        0.9917, 0.9943, 0.9893, 0.9928, 0.9948, 0.9911, 0.0000, 0.9916, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6576466977017597,"tensor([0.7670, 0.2222, 0.6047, 0.6278, 0.6420, 0.7292, 0.6339, 0.0000, 0.6598,
        0.8182, 0.5429, 0.5618, 0.8800, 0.5455, 0.4000, 0.0000, 0.8197, 0.0000,
        0.8468, 0.0000], dtype=torch.float64)"
237,0.6177907527196015,"tensor([0.9949, 0.9942, 0.9926, 0.9931, 0.9943, 0.9924, 0.9948, 0.0000, 0.9957,
        0.9959, 0.9964, 0.9903, 0.9964, 0.9922, 0.9911, 0.0000, 0.9956, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6256511404290555,"tensor([0.7513, 0.2105, 0.6667, 0.6968, 0.7037, 0.7500, 0.6835, 0.0000, 0.6602,
        0.8190, 0.5217, 0.6429, 0.8738, 0.4078, 0.5238, 0.0000, 0.7752, 0.0000,
        0.8972, 0.0000], dtype=torch.float64)"
238,0.6179279418575754,"tensor([0.9946, 0.9847, 0.9945, 0.9922, 0.9954, 0.9932, 0.9917, 0.0000, 0.9915,
        0.9963, 0.9914, 0.9904, 0.9964, 0.9935, 0.9923, 0.0000, 0.9960, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6440517586025991,"tensor([0.7701, 0.2727, 0.6047, 0.6743, 0.6962, 0.7283, 0.6710, 0.0000, 0.6263,
        0.8170, 0.5278, 0.6444, 0.8319, 0.4762, 0.5333, 0.0000, 0.7937, 0.0000,
        0.8762, 0.0000], dtype=torch.float64)"
239,0.6164729603695043,"tensor([0.9951, 0.9962, 0.9926, 0.9939, 0.9943, 0.9935, 0.9965, 0.0000, 0.9926,
        0.9950, 0.9922, 0.9946, 0.9982, 0.9903, 0.9924, 0.0000, 0.9949, 0.0000,
        0.9978, 0.0000], dtype=torch.float64)",1.6178515783019822,"tensor([0.7578, 0.3636, 0.5714, 0.6338, 0.6939, 0.7660, 0.6545, 0.0000, 0.6598,
        0.8167, 0.5312, 0.6383, 0.8687, 0.4792, 0.5116, 0.0000, 0.8000, 0.0000,
        0.8738, 0.0000], dtype=torch.float64)"
240,0.6175445712462158,"tensor([0.9952, 0.9904, 0.9921, 0.9939, 0.9931, 0.9910, 0.9976, 0.0000, 0.9942,
        0.9940, 0.9929, 0.9930, 0.9958, 0.9942, 0.9835, 0.0000, 0.9905, 0.0000,
        0.9993, 0.0000], dtype=torch.float64)",1.6005116681836569,"tensor([0.7564, 0.2857, 0.5870, 0.6815, 0.6591, 0.7725, 0.6707, 0.0000, 0.7368,
        0.8225, 0.5915, 0.6250, 0.8687, 0.4828, 0.5417, 0.0000, 0.7761, 0.0000,
        0.8762, 0.0000], dtype=torch.float64)"
241,0.6187188202493109,"tensor([0.9935, 0.9962, 0.9946, 0.9932, 0.9954, 0.9924, 0.9938, 0.0000, 0.9883,
        0.9929, 0.9922, 0.9952, 0.9935, 0.9896, 0.9924, 0.0000, 0.9953, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.6633383741656553,"tensor([0.7726, 0.3333, 0.6279, 0.6541, 0.7361, 0.7253, 0.6624, 0.0000, 0.6731,
        0.8070, 0.5312, 0.5664, 0.8393, 0.4423, 0.5263, 0.0000, 0.7571, 0.0000,
        0.8034, 0.0000], dtype=torch.float64)"
242,0.61976501428991,"tensor([0.9926, 0.9981, 0.9940, 0.9903, 0.9954, 0.9935, 0.9924, 0.0000, 0.9931,
        0.9938, 0.9836, 0.9920, 0.9958, 0.9844, 0.9923, 0.0000, 0.9927, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6465266453023868,"tensor([0.7469, 0.3158, 0.6575, 0.6419, 0.7248, 0.7337, 0.7176, 0.0000, 0.6593,
        0.7953, 0.5312, 0.5870, 0.8545, 0.4211, 0.4528, 0.0000, 0.7429, 0.0000,
        0.9020, 0.0000], dtype=torch.float64)"
243,0.6156568857739144,"tensor([0.9960, 0.9962, 0.9911, 0.9937, 0.9954, 0.9949, 0.9948, 0.0000, 0.9941,
        0.9966, 0.9907, 0.9904, 0.9982, 0.9870, 0.9911, 0.0000, 0.9949, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6216762505688713,"tensor([0.7549, 0.3529, 0.6400, 0.6890, 0.6821, 0.7340, 0.6875, 0.0000, 0.6593,
        0.8333, 0.5217, 0.5870, 0.8627, 0.4444, 0.4000, 0.0000, 0.7717, 0.0000,
        0.8276, 0.0000], dtype=torch.float64)"
244,0.6176181741674575,"tensor([0.9961, 1.0000, 0.9911, 0.9898, 0.9943, 0.9952, 0.9928, 0.0000, 0.9979,
        0.9961, 0.9878, 0.9930, 0.9940, 0.9896, 0.9911, 0.0000, 0.9927, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6491198493439017,"tensor([0.7636, 0.3750, 0.5556, 0.6531, 0.7160, 0.7320, 0.6557, 0.0000, 0.6809,
        0.8170, 0.5278, 0.5895, 0.9057, 0.4898, 0.5238, 0.0000, 0.8099, 0.0000,
        0.8000, 0.0000], dtype=torch.float64)"
245,0.6182460935734942,"tensor([0.9939, 0.9942, 0.9911, 0.9913, 0.9962, 0.9927, 0.9938, 0.0000, 0.9947,
        0.9943, 0.9929, 0.9936, 0.9935, 0.9890, 1.0000, 0.0000, 0.9938, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.614781055635619,"tensor([0.7509, 0.2609, 0.5854, 0.6867, 0.7013, 0.7553, 0.7114, 0.0000, 0.6889,
        0.7901, 0.6027, 0.5905, 0.8624, 0.4235, 0.4000, 0.0000, 0.8403, 0.0000,
        0.7937, 0.0000], dtype=torch.float64)"
246,0.6218673308227147,"tensor([0.9942, 0.9827, 0.9827, 0.9904, 0.9927, 0.9901, 0.9917, 0.0000, 0.9942,
        0.9933, 0.9907, 0.9920, 0.9935, 0.9896, 0.9936, 0.0000, 0.9916, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.6718200881118528,"tensor([0.7727, 0.2222, 0.5143, 0.6458, 0.6918, 0.7528, 0.6790, 0.0000, 0.6549,
        0.7778, 0.6479, 0.6186, 0.8519, 0.4310, 0.4103, 0.0000, 0.7937, 0.0000,
        0.8750, 0.0000], dtype=torch.float64)"
247,0.6150854482259048,"tensor([0.9958, 0.9962, 0.9926, 0.9921, 0.9973, 0.9927, 0.9928, 0.0000, 0.9963,
        0.9959, 0.9936, 0.9946, 0.9934, 0.9890, 0.9936, 0.0000, 0.9923, 0.0000,
        0.9963, 0.0000], dtype=torch.float64)",1.6914907906047734,"tensor([0.7549, 0.2000, 0.5753, 0.6023, 0.6892, 0.7473, 0.6744, 0.0000, 0.5435,
        0.7886, 0.6024, 0.5946, 0.7903, 0.4444, 0.4878, 0.0000, 0.7805, 0.0000,
        0.8829, 0.0000], dtype=torch.float64)"
248,0.6172353330735167,"tensor([0.9956, 0.9942, 0.9926, 0.9913, 0.9966, 0.9918, 0.9948, 0.0000, 0.9915,
        0.9956, 0.9929, 0.9941, 0.9958, 0.9928, 0.9962, 0.0000, 0.9927, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6023192174226335,"tensor([0.7729, 0.2353, 0.5455, 0.6607, 0.7368, 0.7742, 0.6829, 0.0000, 0.6476,
        0.8067, 0.6286, 0.6170, 0.8598, 0.4419, 0.4783, 0.0000, 0.8346, 0.0000,
        0.8909, 0.0000], dtype=torch.float64)"
249,0.6145241597617596,"tensor([0.9953, 0.9943, 0.9950, 0.9934, 0.9908, 0.9952, 0.9972, 0.0000, 0.9957,
        0.9954, 0.9950, 0.9952, 0.9988, 0.9896, 0.9936, 0.0000, 0.9938, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.6319950437082829,"tensor([0.7715, 0.3333, 0.5750, 0.6454, 0.7259, 0.7065, 0.6705, 0.0000, 0.6392,
        0.8115, 0.5974, 0.6804, 0.8224, 0.4516, 0.4091, 0.0000, 0.7591, 0.0000,
        0.8807, 0.0000], dtype=torch.float64)"
250,0.6199419172343094,"tensor([0.9929, 0.9866, 0.9916, 0.9919, 0.9973, 0.9901, 0.9921, 0.0000, 0.9947,
        0.9936, 0.9936, 0.9904, 1.0000, 0.9902, 0.9847, 0.0000, 0.9912, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6473374845140574,"tensor([0.7438, 0.2759, 0.5882, 0.6667, 0.7251, 0.7458, 0.7134, 0.0000, 0.6364,
        0.7950, 0.6769, 0.6400, 0.9038, 0.4835, 0.5714, 0.0000, 0.7481, 0.0000,
        0.8333, 0.0000], dtype=torch.float64)"
251,0.6165308542739822,"tensor([0.9948, 0.9942, 0.9965, 0.9942, 0.9954, 0.9941, 0.9931, 0.0000, 0.9915,
        0.9950, 0.9957, 0.9925, 0.9988, 0.9896, 0.9899, 0.0000, 0.9938, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.6349769765119337,"tensor([0.7495, 0.4762, 0.6341, 0.6625, 0.6939, 0.7143, 0.6788, 0.0000, 0.6602,
        0.7801, 0.6575, 0.6095, 0.8654, 0.4368, 0.5532, 0.0000, 0.7812, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
252,0.6145764054804347,"tensor([0.9961, 0.9904, 0.9945, 0.9939, 0.9943, 0.9944, 0.9938, 0.0000, 0.9942,
        0.9952, 0.9907, 0.9962, 0.9946, 0.9903, 0.9923, 0.0000, 0.9978, 0.0000,
        0.9978, 0.0000], dtype=torch.float64)",1.6909410791489685,"tensor([0.7343, 0.2105, 0.5581, 0.6442, 0.6849, 0.7079, 0.6829, 0.0000, 0.6667,
        0.7920, 0.6027, 0.6250, 0.7959, 0.3956, 0.4889, 0.0000, 0.7934, 0.0000,
        0.8889, 0.0000], dtype=torch.float64)"
253,0.6196911907364104,"tensor([0.9926, 0.9962, 0.9901, 0.9913, 0.9923, 0.9941, 0.9941, 0.0000, 0.9904,
        0.9954, 0.9914, 0.9930, 0.9934, 0.9837, 0.9898, 0.0000, 0.9930, 0.0000,
        0.9985, 0.0000], dtype=torch.float64)",1.635940601139007,"tensor([0.7833, 0.1250, 0.6076, 0.6491, 0.7125, 0.7097, 0.6707, 0.0000, 0.6731,
        0.8065, 0.5797, 0.6214, 0.8571, 0.4231, 0.4889, 0.0000, 0.7971, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
254,0.6140301200098278,"tensor([0.9959, 0.9865, 0.9931, 0.9939, 0.9958, 0.9947, 0.9962, 0.0000, 0.9963,
        0.9984, 0.9971, 0.9963, 0.9917, 0.9909, 0.9936, 0.0000, 0.9956, 0.0000,
        0.9970, 0.0000], dtype=torch.float64)",1.6357888033474919,"tensor([0.7672, 0.1905, 0.6316, 0.6497, 0.7125, 0.7541, 0.6629, 0.0000, 0.6465,
        0.8062, 0.5714, 0.6444, 0.8431, 0.4301, 0.4490, 0.0000, 0.8000, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
255,0.6186823718003027,"tensor([0.9939, 1.0000, 0.9921, 0.9914, 0.9935, 0.9904, 0.9952, 0.0000, 0.9952,
        0.9945, 0.9929, 0.9941, 0.9941, 0.9877, 0.9923, 0.0000, 0.9941, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6587459230885921,"tensor([0.7355, 0.2500, 0.6067, 0.6832, 0.7226, 0.7330, 0.6707, 0.0000, 0.6593,
        0.7967, 0.4932, 0.6061, 0.8077, 0.4318, 0.5581, 0.0000, 0.7556, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
256,0.6177078391170756,"tensor([0.9947, 0.9847, 0.9921, 0.9927, 0.9958, 0.9915, 0.9962, 0.0000, 0.9941,
        0.9938, 0.9907, 0.9947, 0.9934, 0.9941, 0.9924, 0.0000, 0.9890, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.5981813696210052,"tensor([0.7808, 0.3000, 0.5778, 0.6356, 0.7237, 0.7797, 0.6941, 0.0000, 0.6857,
        0.7778, 0.6216, 0.6087, 0.8911, 0.4646, 0.5957, 0.0000, 0.7634, 0.0000,
        0.8376, 0.0000], dtype=torch.float64)"
